halfheartedly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hallucinate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hallucination	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hamper	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hampered	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
handicapped	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hang	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hangs	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
haphazard	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harangue	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harboring	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harbors	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hard-hit	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hard-line	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hard-liner	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hardball	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harden	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hardened	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hardheaded	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hardhearted	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hardliner	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hardliners	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hardships	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harmful	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harpy	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harridan	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harrow	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
harshly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hasseling	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hassle	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hassled	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hassles	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
haste	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hastily	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hasty	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
haughtily	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
haughty	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hawkish	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
haywire	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hazard	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hazardous	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
haze	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hazy	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
head-aches	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
headache	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
headaches	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heathen	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heavy-handed	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heck	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heckle	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heckled	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heckles	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hectic	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hedge	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hedonistic	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heedless	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hefty	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hegemonism	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hegemonistic	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hegemony	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heinous	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hell-bent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hellion	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hells	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heresy	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heretic	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
heretical	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hestitant	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hideous	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hideously	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hideousness	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
high-priced	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hiliarious	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hinder	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hiss	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hissed	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hissing	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ho-hum	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hoard	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hobble	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hogs	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hollow	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hoodium	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hoodwink	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
horde	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
horrifys	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hostage	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hotbeds	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hothead	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hotheaded	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hothouse	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hubris	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hum	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
humid	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
humming	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hung	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hurted	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hustler	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hype	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hypocricy	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hypocrisy	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hypocrite	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hypocrites	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hypocritically	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hysteric	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
hysterically	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
idiocies	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
idiocy	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
idiotically	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
idiots	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
idle	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ignoble	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ignominious	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ignominiously	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ignominy	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-advised	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-conceived	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-defined	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-designed	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-fated	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-favored	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-formed	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-mannered	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-natured	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-sorted	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-tempered	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-treated	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-treatment	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-usage	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
ill-used	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illegally	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illegitimate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illicit	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illiterate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illogic	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illogical	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illogically	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illusion	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illusions	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
illusory	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imaginary	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imbalance	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imbroglio	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
immaterial	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
immature	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imminence	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imminently	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
immoderate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
immoderately	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
immodest	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
immovable	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impair	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impaired	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impasse	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impeach	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impedance	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impede	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impediment	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impending	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impenitent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imperfection	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imperfections	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imperfectly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imperialist	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imperil	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imperious	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imperiously	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impermissible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impertinent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impetuous	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impetuously	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impiety	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impinge	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impious	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
implacable	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
implausible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
implausibly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
implicate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
implication	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
implode	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impolitic	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
importunate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
importune	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imposers	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imposition	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impossible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impossiblity	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impossibly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impoverish	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impoverished	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impractical	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imprecate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imprecise	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imprecisely	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imprecision	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imprison	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imprisonment	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
improbability	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
improbable	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
improbably	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
improper	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
improperly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impropriety	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imprudence	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
imprudent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impudence	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impudent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impudently	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impugn	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impulsive	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impulsively	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impunity	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impure	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
impurity	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inaccuracies	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inaccuracy	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inaccurate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inaccurately	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inactive	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inadverent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inadverently	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inadvisable	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inadvisably	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inane	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inanely	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inappropriate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inappropriately	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inapt	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inaptitude	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inarticulate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inattentive	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inaudible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incapably	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incautious	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incendiary	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incense	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incessant	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incessantly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incite	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incitement	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incivility	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inclement	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incognizant	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incoherence	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incoherent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incoherently	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incommensurate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incomparable	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incomparably	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incompatability	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incompatibility	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incompatible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incompetently	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incomplete	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incompliant	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incomprehensible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incomprehension	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconceivable	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconceivably	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incongruous	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incongruously	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsequent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsequential	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsequentially	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsequently	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsiderately	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsistence	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsistencies	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsistency	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsistent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsolable	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconsolably	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconstant	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inconveniently	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incorrect	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incorrectly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incorrigible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incorrigibly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incredulous	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
incredulously	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
inculcate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indecency	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indecent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indecently	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indecorum	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indefensible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indelicate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indeterminable	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indeterminably	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indeterminate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indigent	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indignantly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indignity	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indiscernible	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indiscreet	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indiscreetly	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indiscretion	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indiscriminate	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
indiscriminately	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
